RPM,Tq,Time
6235,1353,1659832644.178643
6244,1356,1659832644.1966429
6255,1358,1659832644.2106419
6263,1360,1659832644.2326417
6267,1361,1659832644.2396414
6270,1363,1659832644.247643
6273,1364,1659832644.2636416
6276,1365,1659832644.274642
6279,1366,1659832644.2866428
6284,1366,1659832644.2976437
6290,1366,1659832644.3106422
6296,1366,1659832644.3246434
6303,1366,1659832644.333642
6309,1365,1659832644.3456411
6314,1365,1659832644.362643
6319,1365,1659832644.370642
6325,1364,1659832644.3826427
6332,1364,1659832644.4306414
6339,1363,1659832644.4406424
6350,1362,1659832644.4446404
6363,1361,1659832644.445641
6378,1360,1659832644.4556434
6390,1358,1659832644.4746404
6394,1358,1659832644.4796422
6393,1358,1659832644.4946418
6395,1358,1659832644.5026417
6396,1358,1659832644.517643
6396,1357,1659832644.5246425
6398,1357,1659832644.5356421
6401,1357,1659832644.545642
6407,1356,1659832644.558642
6413,1356,1659832644.5696423
6420,1355,1659832644.5796413
6429,1354,1659832644.5916424
6439,1353,1659832644.6046422
6449,1352,1659832644.6356413
6459,1351,1659832644.6356413
6466,1350,1659832644.6436422
6471,1349,1659832644.654643
6473,1349,1659832644.6656435
6474,1349,1659832644.676643
6475,1349,1659832644.6916413
6477,1349,1659832644.7156413
6480,1348,1659832644.7226427
6484,1348,1659832644.7366416
6490,1347,1659832644.7446415
6499,1346,1659832644.754642
6510,1345,1659832644.7806413
6521,1344,1659832644.794642
6528,1343,1659832644.794642
6533,1342,1659832644.8176417
6537,1342,1659832644.8196423
6539,1342,1659832644.837642
6541,1341,1659832644.8456416
6544,1341,1659832644.8646433
6549,1341,1659832644.8696418
6555,1340,1659832644.880642
6563,1339,1659832644.8956416
6571,1338,1659832644.9076421
6577,1337,1659832644.9186409
6582,1337,1659832644.9286408
6586,1336,1659832644.9396417
6590,1336,1659832644.9686418
6594,1335,1659832644.9696438
6597,1335,1659832644.989643
6603,1334,1659832645.0036416
6609,1334,1659832645.0166426
6615,1333,1659832645.018641
6621,1332,1659832645.0346427
6627,1332,1659832645.050641
6633,1331,1659832645.0646408
6640,1330,1659832645.0816424
6646,1329,1659832645.0856423
6653,1329,1659832645.1046474
6659,1328,1659832645.118642
6663,1327,1659832645.1286438
6669,1327,1659832645.1356416
6674,1326,1659832645.1466417
6679,1326,1659832645.1596408
6686,1325,1659832645.170643
6694,1324,1659832645.1806436
6704,1323,1659832645.1936417
6711,1322,1659832645.2016466
6715,1322,1659832645.212642
6716,1321,1659832645.2216418
6720,1321,1659832645.236642
6722,1321,1659832645.248643
6723,1321,1659832645.2596426
6724,1320,1659832645.271643
6727,1320,1659832645.285643
6731,1320,1659832645.2956445
6736,1319,1659832645.304644
6742,1318,1659832645.315642
6748,1318,1659832645.3236454
6754,1317,1659832645.3346422
6760,1316,1659832645.3476434
6766,1316,1659832645.3596416
6772,1315,1659832645.369642
6777,1314,1659832645.3836424
6782,1314,1659832645.393643
6785,1313,1659832645.4026413
6789,1313,1659832645.4136426
6792,1313,1659832645.4226444
6795,1312,1659832645.4346418
6799,1312,1659832645.4456434
6803,1311,1659832645.4556432
6806,1311,1659832645.4666426
6811,1311,1659832645.4766428
6817,1310,1659832645.4886415
6824,1309,1659832645.498642
6830,1308,1659832645.5096421
6836,1308,1659832645.5216424
6842,1307,1659832645.5326421
6845,1307,1659832645.543642
6847,1306,1659832645.5526423
6850,1306,1659832645.5636427
6852,1306,1659832645.574643
6855,1305,1659832645.5866408
6858,1305,1659832645.599642
6863,1304,1659832645.6286423
6870,1304,1659832645.6286423
6879,1303,1659832645.642642
6889,1302,1659832645.6526442
6899,1300,1659832645.6646423
6907,1299,1659832645.6736424
6908,1299,1659832645.6836417
6907,1299,1659832645.6976445
6909,1299,1659832645.7136433
6909,1299,1659832645.723642
6910,1299,1659832645.7336423
6913,1298,1659832645.7456412
6916,1298,1659832645.7556455
6921,1298,1659832645.7656422
6926,1297,1659832645.7776427
6932,1296,1659832645.7876418
6940,1295,1659832645.8016436
6947,1295,1659832645.812642
6958,1293,1659832645.8256443
6971,1292,1659832645.8326435
6985,1290,1659832645.8476424
6997,1289,1659832645.857642
6998,1288,1659832645.8686416
6989,1289,1659832645.8786428
6988,1290,1659832645.889642
6987,1290,1659832645.8986418
6983,1290,1659832645.909642
6983,1290,1659832645.919643
6986,1290,1659832645.9316435
6991,1290,1659832645.9426415
6998,1289,1659832645.953642
7005,1288,1659832645.9626427
7011,1287,1659832645.9736419
7019,1285,1659832645.9826436
7027,1284,1659832645.9946423
7032,1283,1659832646.004643
7038,1281,1659832646.0156407
7041,1281,1659832646.0256424
7043,1280,1659832646.0346434
7045,1280,1659832646.0436418
7046,1279,1659832646.0546427
7047,1279,1659832646.0676427
7049,1279,1659832646.0766444
7050,1279,1659832646.0856428
7052,1278,1659832646.0976424
7055,1278,1659832646.1086426
7058,1277,1659832646.1176422
7062,1277,1659832646.126642
7067,1276,1659832646.138642
7074,1275,1659832646.1486435
7081,1273,1659832646.1586428
7087,1272,1659832646.1696413
7092,1271,1659832646.178643
7094,1270,1659832646.189642
7095,1270,1659832646.2036428
7098,1270,1659832646.2156436
7099,1269,1659832646.2226455
7100,1269,1659832646.232642
7103,1269,1659832646.2416413
7108,1268,1659832646.2536426
7115,1267,1659832646.2646437
7123,1265,1659832646.273641
7132,1264,1659832646.2846422
7144,1262,1659832646.293642
7156,1259,1659832646.3066442
7166,1257,1659832646.315642
7166,1255,1659832646.3256414
7160,1256,1659832646.3356426
7159,1257,1659832646.3466427
7159,1257,1659832646.3566415
7155,1257,1659832646.366641
7154,1258,1659832646.3756444
7156,1258,1659832646.390643
7159,1257,1659832646.4056418
7163,1257,1659832646.4126422
7167,1256,1659832646.4266424
7171,1255,1659832646.4336424
7175,1254,1659832646.4446437
7180,1253,1659832646.4536426
7184,1252,1659832646.4636414
7188,1252,1659832646.4736414
7192,1251,1659832646.4836426
7196,1250,1659832646.4936423
7200,1249,1659832646.5036426
7205,1248,1659832646.5146427
7211,1247,1659832646.5236444
7215,1246,1659832646.5346427
7220,1245,1659832646.544643
7223,1244,1659832646.5566423
7224,1244,1659832646.5656435
7226,1243,1659832646.575644
7228,1243,1659832646.5856414
7230,1242,1659832646.5936434
7233,1242,1659832646.6056445
7236,1241,1659832646.6166456
7240,1240,1659832646.628643
7245,1239,1659832646.6396427
7250,1238,1659832646.6496415
7256,1237,1659832646.6586428
7261,1236,1659832646.6696439
7266,1235,1659832646.6806426
7268,1234,1659832646.6926413
7269,1234,1659832646.704642
7271,1234,1659832646.714643
7273,1233,1659832646.7636437
7275,1233,1659832646.7636437
7278,1232,1659832646.7646425
7282,1231,1659832646.7646425
7287,1230,1659832646.7766428
7292,1229,1659832646.785642
7298,1228,1659832646.798642
7304,1226,1659832646.8096423
7308,1225,1659832646.8626413
7312,1224,1659832647.0336418
7317,1224,1659832647.0666428
7321,1222,1659832647.068641
7324,1222,1659832647.4056425
7107,-522,1659832647.4746435
6889,-395,1659832647.5106418
6691,-380,1659832647.526643
6500,-363,1659832647.5376418
6317,-346,1659832647.5446413
6137,-328,1659832647.5466425
6211,836,1659832647.5476444
6223,918,1659832647.5476444
6227,995,1659832647.5476444
6230,1062,1659832647.5486472
6233,1117,1659832647.5496428
6237,1161,1659832647.551643
6240,1197,1659832647.5536416
6243,1226,1659832647.556642
6246,1251,1659832647.557643
6249,1270,1659832647.557643
6251,1287,1659832647.5666423
6253,1301,1659832647.5686414
6256,1312,1659832647.5686414
6259,1321,1659832647.5696423
6264,1329,1659832647.5696423
6270,1335,1659832647.5716429
6276,1341,1659832647.573644
6283,1345,1659832647.5756416
6284,1349,1659832647.5756416
6284,1352,1659832647.5776417
6286,1355,1659832647.5776417
6285,1357,1659832647.5776417
6286,1359,1659832647.5786414
6289,1361,1659832647.5786414
6294,1362,1659832647.5836442
6299,1362,1659832647.5846417
6304,1363,1659832647.5846417
6307,1363,1659832647.5866427
6309,1363,1659832647.589642
6311,1364,1659832647.589642
6312,1364,1659832647.5906441
6313,1365,1659832647.6006422
6314,1365,1659832647.6056414
6317,1365,1659832647.6066413
6321,1365,1659832647.617642
6326,1364,1659832647.618642
6329,1364,1659832647.6206422
6332,1364,1659832647.6236408
6336,1364,1659832647.624644
6339,1363,1659832647.6266422
6343,1363,1659832647.6276414
6349,1363,1659832647.6286414
6354,1362,1659832647.6296418
6357,1362,1659832647.6346414
6360,1361,1659832647.6346414
6361,1361,1659832647.6356435
6362,1361,1659832647.6356435
6363,1361,1659832647.6356435
6364,1361,1659832647.6406422
6365,1361,1659832647.6406422
6367,1361,1659832647.6446424
6369,1361,1659832647.6456442
6371,1360,1659832647.6456442
6374,1360,1659832647.6456442
6377,1360,1659832647.6466427
6380,1360,1659832647.6466427
6383,1359,1659832647.6466427
6387,1359,1659832647.6516426
6391,1358,1659832647.661641
6395,1358,1659832647.6756432
6399,1357,1659832647.6836426
6403,1357,1659832647.6946428
6406,1357,1659832647.7046428
6409,1356,1659832647.7166436
6411,1356,1659832647.7306418
6412,1356,1659832647.739644
6413,1356,1659832647.750642
6414,1356,1659832647.7616417
6416,1355,1659832647.7716427
6418,1355,1659832647.7836435
6420,1355,1659832647.7946427
6422,1355,1659832647.804642
6425,1354,1659832647.8161623
6427,1354,1659832647.827162
6429,1354,1659832647.839159
6432,1354,1659832647.8541598
6435,1353,1659832647.8621604
6439,1353,1659832647.8731613
6444,1352,1659832647.8831608
6449,1352,1659832647.8951607
6454,1351,1659832647.9061608
6457,1351,1659832647.9201612
6458,1351,1659832647.9311607
6459,1351,1659832647.9401617
6460,1350,1659832647.954159
6460,1350,1659832647.9671595
6461,1350,1659832647.9831614
6462,1350,1659832647.9951599
6464,1350,1659832648.0061605
6466,1350,1659832648.0181682
6470,1349,1659832648.0261602
6477,1349,1659832648.0681608
6485,1348,1659832648.0741599
6494,1347,1659832648.084159
6501,1346,1659832648.0991592
6499,1346,1659832648.1141603
6499,1346,1659832648.1251597
6497,1346,1659832648.1361623
6497,1346,1659832648.1471598
6500,1346,1659832648.1561608
6503,1346,1659832648.1671603
6506,1345,1659832648.1801596
6508,1345,1659832648.1901586
6510,1345,1659832648.2041588
6512,1345,1659832648.2121594
6515,1344,1659832648.2251601
6517,1344,1659832648.23616
6521,1344,1659832648.2511606
6526,1343,1659832648.2651598
6532,1342,1659832648.301159
6538,1342,1659832648.3021593
6545,1341,1659832648.31416
6548,1341,1659832648.3221602
6549,1340,1659832648.33416
6548,1341,1659832648.3441627
6546,1341,1659832648.3561594
6546,1341,1659832648.3991604
6548,1341,1659832648.3991604
6552,1340,1659832648.4031599
6558,1340,1659832648.4151604
6563,1339,1659832648.426162
6565,1339,1659832648.4341595
6567,1338,1659832648.44216
6568,1338,1659832648.4581597
6569,1338,1659832648.4701605
6570,1338,1659832648.4831593
6573,1338,1659832648.4941585
6576,1337,1659832648.519161
6579,1337,1659832648.5201597
6583,1337,1659832648.5331614
6585,1336,1659832648.5461607
6587,1336,1659832648.5561597
6590,1336,1659832648.5621593
6594,1335,1659832648.574166
6597,1335,1659832648.6131623
6601,1335,1659832648.61416
6603,1334,1659832648.61516
6604,1334,1659832648.6271596
6606,1334,1659832648.6391592
6607,1334,1659832648.6491606
6609,1334,1659832648.6591618
6611,1333,1659832648.6761603
6615,1333,1659832648.7041605
6619,1333,1659832648.7041605
6624,1332,1659832648.7051616
6628,1331,1659832648.7201602
6630,1331,1659832648.7351584
6631,1331,1659832648.747161
6632,1331,1659832648.7571602
6632,1331,1659832648.76916
6633,1331,1659832648.7811596
6635,1331,1659832648.7941597
6638,1330,1659832648.802161
6644,1330,1659832648.8141599
6650,1329,1659832648.8291597
6656,1328,1659832648.8391595
6659,1328,1659832648.8501596
6659,1328,1659832648.8621597
6659,1328,1659832648.8731604
6659,1328,1659832648.8821611
6659,1328,1659832648.8941607
6659,1328,1659832648.906159
6661,1328,1659832648.9161618
6663,1327,1659832648.9271605
6666,1327,1659832648.9371598
6669,1327,1659832648.9481597
6672,1327,1659832648.9651597
6675,1326,1659832648.9731593
6677,1326,1659832648.9811633
6678,1326,1659832648.9941597
6680,1326,1659832649.0031621
6682,1325,1659832649.0151603
6685,1325,1659832649.028678
6688,1325,1659832649.0376775
6691,1324,1659832649.0506783
6694,1324,1659832649.0636768
6697,1324,1659832649.0706792
6698,1323,1659832649.0836782
6700,1323,1659832649.0946767
6701,1323,1659832649.1041944
6703,1323,1659832649.1161947
6705,1323,1659832649.1281931
6708,1322,1659832649.1371944
6711,1322,1659832649.1501932
6714,1322,1659832649.164193
6718,1321,1659832649.1731946
6722,1321,1659832649.1831927
6723,1321,1659832649.1941953
6724,1320,1659832649.203194
6725,1320,1659832649.2131975
6726,1320,1659832649.2341957
6727,1320,1659832649.2351944
6728,1320,1659832649.2431939
6729,1320,1659832649.2551944
6731,1320,1659832649.2651942
6733,1319,1659832649.2771943
6735,1319,1659832649.2871923
6738,1319,1659832649.2971945
6741,1319,1659832649.3091934
6743,1318,1659832649.3221936
6745,1318,1659832649.3331938
6746,1318,1659832649.346194
6748,1318,1659832649.3511932
6750,1317,1659832649.365194
6752,1317,1659832649.3741937
6755,1317,1659832649.3871937
6758,1317,1659832649.397195
6761,1316,1659832649.4071932
6763,1316,1659832649.4151943
6765,1316,1659832649.4281938
6766,1316,1659832649.438193
6768,1315,1659832649.4521945
6770,1315,1659832649.4631934
6773,1315,1659832649.4711936
6776,1315,1659832649.484194
6781,1314,1659832649.4921932
6784,1314,1659832649.5011935
6785,1313,1659832649.523195
6784,1313,1659832649.523195
6784,1313,1659832649.5371966
6784,1313,1659832649.5471952
6783,1313,1659832649.5571947
6784,1313,1659832649.566193
6787,1313,1659832649.575194
6790,1313,1659832649.5871925
6794,1312,1659832649.6021924
6799,1312,1659832649.6131952
6805,1311,1659832649.6251945
6809,1311,1659832649.6321933
6812,1310,1659832649.6471946
6814,1310,1659832649.6521933
6814,1310,1659832649.663194
6816,1310,1659832649.6731956
6818,1310,1659832649.6831944
6820,1309,1659832649.6941955
6820,1309,1659832649.702194
6820,1309,1659832649.713194
6820,1309,1659832649.7241926
6820,1309,1659832649.7341943
6819,1309,1659832649.7541955
6820,1309,1659832649.7561944
6822,1309,1659832649.7691932
6825,1309,1659832649.779194
6828,1308,1659832649.7871969
6830,1308,1659832649.7991936
6832,1308,1659832649.810194
6835,1308,1659832649.8201945
6838,1307,1659832649.8371937
6840,1307,1659832649.8491948
6842,1307,1659832649.854194
6844,1307,1659832649.8641944
6845,1306,1659832649.8741932
6846,1306,1659832649.8841949
6848,1306,1659832649.8961937
6849,1306,1659832649.9051938
6851,1306,1659832649.915197
6854,1305,1659832649.9251938
6857,1305,1659832649.9341943
6860,1305,1659832649.946194
6864,1304,1659832649.9601958
6868,1304,1659832649.9681935
6869,1304,1659832649.979194
6869,1304,1659832649.9891934
6867,1304,1659832650.0001953
6868,1304,1659832650.0121937
6868,1304,1659832650.0341942
6869,1304,1659832650.0401955
6872,1303,1659832650.0611937
6876,1303,1659832650.062194
6879,1302,1659832650.073194
6883,1302,1659832650.0811932
6887,1302,1659832650.1001935
6890,1301,1659832650.1031947
6891,1301,1659832650.111194
6892,1301,1659832650.1281936
6893,1301,1659832650.140195
6894,1301,1659832650.148194
6895,1301,1659832650.1631942
6897,1300,1659832650.1697483
6899,1300,1659832650.1817477
6900,1300,1659832650.1967466
6901,1300,1659832650.2137468
6901,1300,1659832650.2157469
6902,1300,1659832650.229748
6903,1300,1659832650.2357473
6905,1299,1659832650.245746
6907,1299,1659832650.2577465
6911,1299,1659832650.2737477
6915,1298,1659832650.280752
6920,1298,1659832650.292747
6926,1297,1659832650.3027468
6929,1297,1659832650.3187466
6930,1296,1659832650.3227463
6929,1296,1659832650.3367507
6930,1296,1659832650.3457487
6930,1296,1659832650.355746
6930,1296,1659832650.3637474
6931,1296,1659832650.377746
6932,1296,1659832650.3877463
6933,1296,1659832650.3967476
6934,1296,1659832650.410746
6935,1296,1659832650.4177473
6937,1296,1659832650.4377475
6938,1296,1659832650.439746
6940,1295,1659832650.4537477
6941,1295,1659832650.476745
6944,1295,1659832650.4777465
6947,1295,1659832650.4877489
6951,1294,1659832650.4967465
6956,1294,1659832650.5087476
6960,1293,1659832650.5177498
6963,1293,1659832650.5297477
6962,1293,1659832650.539746
6962,1293,1659832650.5537496
6962,1293,1659832650.5597486
6961,1293,1659832650.5727482
6961,1293,1659832650.5857465
6963,1293,1659832650.5987487
6965,1292,1659832650.6047475
6968,1292,1659832650.61575
6971,1292,1659832650.6277468
6973,1292,1659832650.6397474
6975,1291,1659832650.649748
6977,1291,1659832650.662747
6978,1291,1659832650.674748
6980,1291,1659832650.6847463
6983,1290,1659832650.694747
6985,1290,1659832650.7057483
6987,1290,1659832650.7177463
6988,1290,1659832650.7277462
6990,1289,1659832650.7397468
6992,1289,1659832650.7527466
6993,1289,1659832650.7607458
6995,1289,1659832650.7717469
6996,1289,1659832650.7827487
6997,1289,1659832650.7967486
6998,1289,1659832650.818746
6999,1288,1659832650.8367455
7001,1288,1659832650.845747
7005,1287,1659832650.8587463
7007,1287,1659832650.8677468
7008,1287,1659832650.880746
7009,1286,1659832650.8917458
7009,1286,1659832650.9047475
7010,1286,1659832650.9137478
7012,1286,1659832650.9237478
7017,1285,1659832650.9347467
7022,1284,1659832650.9457462
7028,1284,1659832650.956747
7035,1282,1659832650.9667473
7039,1281,1659832650.9827461
7037,1281,1659832650.992748
7035,1281,1659832651.008747
7034,1282,1659832651.0187461
7034,1282,1659832651.0307467
7035,1282,1659832651.0727441
7038,1281,1659832651.0747435
7039,1281,1659832651.0887465
7039,1281,1659832651.097747
7039,1281,1659832651.1097472
7040,1281,1659832651.1337466
7042,1280,1659832651.1427462
7045,1280,1659832651.1557477
7051,1279,1659832651.1687472
7060,1277,1659832651.1767488
7070,1275,1659832651.1907468
7074,1274,1659832651.19975
7066,1276,1659832651.2117476
7065,1276,1659832651.2237458
7060,1276,1659832651.231747
7058,1277,1659832651.2447472
7060,1277,1659832651.2567472
7063,1276,1659832651.266747
7067,1276,1659832651.2777467
7071,1275,1659832651.2867475
6959,-403,1659832651.2997487
6808,-390,1659832651.3147485
6661,-378,1659832651.3217475
6520,-366,1659832651.332747
6383,-353,1659832651.3437455
6254,-340,1659832651.3537455
6126,-327,1659832651.367746
6108,647,1659832651.378747
6076,913,1659832651.3877482
6078,997,1659832651.4017472
6079,1060,1659832651.4247525
6081,1113,1659832651.428746
6083,1159,1659832651.439747
6084,1197,1659832651.4477465
6086,1228,1659832651.460746
6087,1255,1659832651.4697473
6088,1277,1659832651.4837468
6089,1295,1659832651.5037491
6091,1311,1659832651.5067463
6093,1324,1659832651.5157468
6094,1334,1659832651.5267463
6094,1340,1659832651.5377464
6094,1350,1659832651.556746
6095,1357,1659832651.563746
6095,1362,1659832651.5727468
6097,1366,1659832651.583746
6099,1370,1659832651.593746
6102,1372,1659832651.6047482
6105,1374,1659832651.6137495
6109,1376,1659832651.6267462
6113,1378,1659832651.6437473
6115,1379,1659832651.6517467
6115,1381,1659832651.6627457
6114,1382,1659832651.674747
6113,1383,1659832651.6887467
6112,1384,1659832651.6937468
6112,1385,1659832651.704746
6112,1385,1659832651.7177482
6112,1386,1659832651.7367465
6114,1386,1659832651.7417474
6115,1386,1659832651.7577462
6116,1386,1659832651.7687454
6117,1386,1659832651.774747
6118,1387,1659832651.8277469
6120,1387,1659832651.8347468
6122,1386,1659832651.8437462
6123,1386,1659832651.8457463
6124,1386,1659832651.8477485
6125,1386,1659832651.8477485
6126,1386,1659832651.8597457
6128,1386,1659832651.8717468
6130,1386,1659832651.879747
6133,1386,1659832651.8937461
6136,1386,1659832651.9027474
6137,1385,1659832651.9167483
6137,1385,1659832651.9277463
6137,1385,1659832651.9387462
6137,1385,1659832651.9537477
6137,1385,1659832651.9617474
6138,1385,1659832651.9747517
6139,1385,1659832651.9843073
6139,1385,1659832651.9973059
6140,1385,1659832652.0183058
6140,1385,1659832652.022304
6141,1385,1659832652.0333042
6142,1385,1659832652.0433054
6144,1385,1659832652.0533063
6147,1385,1659832652.0623052
6151,1384,1659832652.0763056
6153,1384,1659832652.0843055
6155,1384,1659832652.1033058
6155,1384,1659832652.112305
6154,1384,1659832652.1293032
6153,1384,1659832652.1403081
6152,1384,1659832652.1633048
6152,1384,1659832652.1643052
6154,1384,1659832652.177306
6157,1384,1659832652.1833065
6160,1383,1659832652.1963048
6164,1383,1659832652.2083054
6165,1383,1659832652.2173061
6166,1383,1659832652.2293086
6165,1383,1659832652.2413054
6165,1383,1659832652.2533054
6165,1383,1659832652.2663045
6166,1383,1659832652.2843072
6167,1382,1659832652.2873065
6170,1382,1659832652.2973046
6171,1382,1659832652.3083136
6172,1382,1659832652.3193069
6173,1382,1659832652.3303065
6173,1382,1659832652.3393052
6173,1382,1659832652.3503053
6173,1382,1659832652.3623047
6174,1382,1659832652.375307
6176,1382,1659832652.3863049
6179,1381,1659832652.3933058
6181,1381,1659832652.4093072
6182,1381,1659832652.413305
6182,1381,1659832652.4253101
6182,1381,1659832652.4333055
6182,1381,1659832652.445306
6181,1381,1659832652.4563043
6181,1381,1659832652.4803057
6182,1381,1659832652.4893048
6183,1381,1659832652.4993048
6186,1380,1659832652.5073051
6189,1380,1659832652.5193048
6192,1380,1659832652.5303066
6195,1380,1659832652.545306
6198,1379,1659832652.5553052
6200,1379,1659832652.5653067
6200,1379,1659832652.5773046
6199,1379,1659832652.5873053
6198,1379,1659832652.597306
6197,1379,1659832652.612305
6196,1379,1659832652.628305
6196,1379,1659832652.6393073
6197,1379,1659832652.6523044
6198,1379,1659832652.6643054
6201,1379,1659832652.6743047
6202,1379,1659832652.6843054
6204,1379,1659832652.693305
6204,1378,1659832652.7043047
6205,1378,1659832652.7143064
6206,1378,1659832652.739309
6208,1378,1659832652.753306
6211,1378,1659832652.7603042
6214,1378,1659832652.772306
6215,1377,1659832652.781306
6216,1377,1659832652.805304
6216,1377,1659832652.8063052
6216,1377,1659832652.8163042
6216,1377,1659832652.8253057
6216,1377,1659832652.8363054
6217,1377,1659832652.8463042
6217,1377,1659832652.858305
6217,1377,1659832652.8683047
6218,1377,1659832652.8803053
6219,1377,1659832652.8913045
6220,1377,1659832652.9003053
6222,1377,1659832652.9093056
6224,1376,1659832652.9213052
6225,1376,1659832652.934306
6225,1376,1659832652.942305
6226,1376,1659832652.9593036
6226,1376,1659832652.968305
6226,1376,1659832652.977305
6228,1376,1659832652.9893076
6229,1376,1659832652.998307
6232,1376,1659832653.0093062
6235,1375,1659832653.0233076
6236,1375,1659832653.033305
6236,1375,1659832653.0433066
6236,1375,1659832653.0553055
6235,1375,1659832653.0653043
6235,1375,1659832653.079305
6236,1375,1659832653.0883052
6238,1375,1659832653.100305
6241,1375,1659832653.1093051
6243,1374,1659832653.1253057
6243,1374,1659832653.1353056
6243,1374,1659832653.1493046
6242,1374,1659832653.1633065
6242,1374,1659832653.174305
6242,1374,1659832653.1893046
6244,1374,1659832653.2043061
6248,1374,1659832653.2133052
6255,1373,1659832653.225306
6258,1373,1659832653.2353058
6256,1373,1659832653.250305
6255,1373,1659832653.264306
6252,1373,1659832653.274305
6250,1373,1659832653.2923036
6250,1374,1659832653.296305
6251,1373,1659832653.3043053
6256,1373,1659832653.3363037
6258,1373,1659832653.3463058
6264,1372,1659832653.3543067
6265,1372,1659832653.3643055
6266,1372,1659832653.3733058
6266,1372,1659832653.3843045
6265,1372,1659832653.3973055
6264,1372,1659832653.407305
6265,1372,1659832653.4163039
6265,1372,1659832653.424307
6265,1372,1659832653.4353065
6265,1372,1659832653.444305
6265,1372,1659832653.4573042
6265,1372,1659832653.4683034
6265,1372,1659832653.4773042
6265,1372,1659832653.4853058
6267,1372,1659832653.4983048
6271,1372,1659832653.5103068
6274,1371,1659832653.5173047
6278,1371,1659832653.526304
6283,1370,1659832653.535306
6283,1370,1659832653.545305
6281,1370,1659832653.5563045
6281,1370,1659832653.5673063
6280,1370,1659832653.5803034
6281,1370,1659832653.5893068
6282,1370,1659832653.603306
6282,1370,1659832653.6133056
6283,1370,1659832653.6233058
6283,1370,1659832653.6333055
6282,1370,1659832653.6473055
6281,1370,1659832653.655305
6281,1370,1659832653.6673055
6281,1370,1659832653.6763058
6282,1370,1659832653.6863046
6283,1370,1659832653.696306
6284,1370,1659832653.7043061
6286,1370,1659832653.7173052
6288,1370,1659832653.7313046
6290,1369,1659832653.7383049
6292,1369,1659832653.746308
6294,1369,1659832653.764305
6295,1369,1659832653.7703042
6295,1369,1659832653.7843065
6296,1369,1659832653.802305
6297,1369,1659832653.802305
6296,1369,1659832653.8133047
6296,1369,1659832653.8233044
6296,1369,1659832653.8353055
6295,1369,1659832653.8433058
6295,1369,1659832653.856305
6296,1369,1659832653.8633046
6297,1369,1659832653.8753047
6300,1368,1659832653.883306
6302,1368,1659832653.8963072
6304,1368,1659832653.9023054
6304,1368,1659832653.9283044
6305,1368,1659832653.9283044
6304,1368,1659832653.9383063
6304,1368,1659832653.9553056
6303,1368,1659832653.9643042
6304,1368,1659832653.9733057
6304,1368,1659832653.9833078
6306,1368,1659832654.000306
6308,1367,1659832654.000306
6310,1367,1659832654.0113046
6313,1367,1659832654.025305
6315,1367,1659832654.0443044
6316,1366,1659832654.056305
6316,1366,1659832654.0593057
6316,1366,1659832654.074308
6315,1366,1659832654.0803068
6315,1366,1659832654.0933053
6316,1366,1659832654.1013052
6317,1366,1659832654.1143048
6319,1366,1659832654.1223063
6319,1366,1659832654.134307
6320,1366,1659832654.1443064
6320,1366,1659832654.1553054
6320,1366,1659832654.165305
6321,1366,1659832654.1743073
6322,1366,1659832654.1843052
6324,1366,1659832654.195305
6325,1365,1659832654.2093058
6325,1365,1659832654.220305
6325,1365,1659832654.233307
6325,1365,1659832654.2403054
6325,1365,1659832654.2503073
6326,1365,1659832654.2623038
6329,1365,1659832654.2733061
6331,1365,1659832654.283305
6332,1365,1659832654.293305
6332,1365,1659832654.3013034
6332,1365,1659832654.312306
6331,1365,1659832654.324304
6331,1365,1659832654.334305
6331,1365,1659832654.3453038
6332,1365,1659832654.3533053
6333,1365,1659832654.3683066
6332,1281,1659832654.3763049
6331,1190,1659832654.3873055
6330,1098,1659832654.399305
6328,1001,1659832654.4163063
6326,900,1659832654.4283082
6322,801,1659832654.4403057
6317,703,1659832654.4483054
6312,605,1659832654.460304
6307,505,1659832654.473305
6301,402,1659832654.4853067
6295,298,1659832654.4993057
6290,193,1659832654.5093043
6283,89,1659832654.5233076
6277,-9,1659832654.532306
6271,-104,1659832654.5398202
6265,-201,1659832654.5538213
6258,-296,1659832654.5638227
6252,-348,1659832654.579823
6247,-348,1659832654.5838218
6215,-346,1659832654.5978217
6182,-344,1659832654.6028225
6141,-341,1659832654.6128225
6102,-339,1659832654.6268213
6060,-336,1659832654.633821
6015,-333,1659832654.6438224
5983,-331,1659832654.6538217
5953,-329,1659832654.664822
5892,-326,1659832654.6748219
5778,-320,1659832654.683828
5666,-313,1659832654.6938212
5924,741,1659832654.703268
6197,778,1659832654.713822
6483,815,1659832654.7248216
6783,853,1659832654.7358217
7093,891,1659832654.7448237
6675,-380,1659832654.7538226
6607,-373,1659832654.7648225
6563,-370,1659832654.7758203
6520,-367,1659832654.7858214
6476,-364,1659832654.795822
6435,-362,1659832654.804823
6396,-359,1659832654.8158221
6367,-357,1659832654.8258212
6353,-355,1659832654.837822
6343,-354,1659832654.8478217
6328,-354,1659832654.8568213
6309,-352,1659832654.8678222
6290,-351,1659832654.8788226
6268,-350,1659832654.8948238
6242,-348,1659832654.898824
6214,-346,1659832654.907822
6183,-344,1659832654.9168205
6148,-342,1659832654.927822
6107,-340,1659832654.9378214
6052,-337,1659832654.9558222
5984,-333,1659832654.9658215
5899,-327,1659832654.9848237
